accuracy,precision,recall,f1-score,specificity,g mean
0.3862100737100737,0.008188585607940446,1.0,0.016244154565591928,0.38308380922981944,0.6189376456718556
0.00509573810994441,0.00509573810994441,1.0,0.0101398064218774,0.0,0.0
0.9854781399660126,0.25984251968503935,1.0,0.4125,0.9854037267080745,0.9926750358037995
0.9924615384615385,0.3974358974358974,0.9393939393939394,0.5585585585585585,0.9927323333848771,0.965694950500497
0.9775073178246804,0.1103448275862069,0.48484848484848486,0.1797752808988764,0.9800247754722824,0.6893210627144021
