accuracy,precision,recall,f1-score,specificity,g mean
0.9863013698630136,0.48863636363636365,0.7818181818181819,0.6013986013986014,0.9890404286410132,0.8793462285498199
0.9778580024067389,0.3609022556390977,0.8727272727272727,0.5106382978723404,0.9792682926829268,0.9244642482765157
0.984822934232715,0.4636363636363636,0.9272727272727272,0.6181818181818182,0.985595703125,0.9559895478638875
0.9799758745476478,0.38333333333333336,0.8363636363636363,0.5257142857142857,0.9819070904645477,0.9062181772355745
0.9937213233518474,0.9142857142857143,0.5818181818181818,0.7111111111111111,0.9992657856093979,0.7624900015976452
0.8162031438935913,0.06642066420664207,0.9818181818181818,0.12442396313364056,0.8139705882352941,0.893963714585023
0.9750665698378117,0.3235294117647059,0.8,0.4607329842931937,0.9774288518155054,0.8842754556428695
0.992,0.6774193548387096,0.7636363636363637,0.717948717948718,0.995085995085995,0.8717131700237996
0.5925746178112109,0.031718569780853516,1.0,0.06148686416992733,0.5870634530250861,0.7662006610706402
0.9919805589307412,0.671875,0.7818181818181819,0.7226890756302521,0.9948275862068966,0.8819151289499724
0.9712965215276088,0.2827586206896552,0.7454545454545455,0.41,0.9743589743589743,0.852256021592295
0.9108404384896468,0.10230179028132992,0.7272727272727273,0.17937219730941703,0.9133333333333333,0.8150106896491752
0.9658619848817361,0.2222222222222222,0.6181818181818182,0.3269230769230769,0.9705882352941176,0.7745966692414834
0.9833943833943833,0.37735849056603776,0.36363636363636365,0.37037037037037035,0.9918316831683168,0.6005547990039383
0.967978489366903,0.036585365853658534,0.05454545454545454,0.043795620437956206,0.9804261645193261,0.23125265575115725
0.783843329253366,0.04405286343612335,0.7272727272727273,0.08307372793354102,0.7846153846153846,0.7554001394157739
0.9848076451850036,0.0,0.0,0.0,0.99826130153999,0.0
