accuracy,precision,recall,f1-score,specificity,g mean
0.9718175304513972,0.12631578947368421,0.2553191489361702,0.16901408450704225,0.979951690821256,0.5002003915422739
0.9794356767097083,0.29347826086956524,0.5625,0.38571428571428573,0.9842767295597484,0.7440804125747152
0.9758199664831219,0.2545454545454545,0.5957446808510638,0.35668789808917195,0.9801452784503631,0.7641441854114239
0.9789069990412272,0.3275862068965517,0.7916666666666666,0.4634146341463415,0.981086323957323,0.8813020706883352
0.9779217662586993,0.2972972972972973,0.7021276595744681,0.4177215189873418,0.9810679611650486,0.8299608132052445
0.9786160499759731,0.3247863247863248,0.7916666666666666,0.46060606060606063,0.9807972775887215,0.8811722370935233
0.7895116670675968,0.030612244897959183,0.574468085106383,0.0581270182992465,0.791970802919708,0.6745086734901556
0.86247591522158,0.02882882882882883,0.3333333333333333,0.05306799336650083,0.8686647173489279,0.5381030624173923
0.7914154810706535,0.029885057471264367,0.5531914893617021,0.05670665212649945,0.7941463414634147,0.6628084168183844
0.6617576050217286,0.029227557411273485,0.875,0.05656565656565657,0.6592574499267221,0.759506595551271
0.7657722987672226,0.03714859437751004,0.7872340425531915,0.07094918504314478,0.7655256723716382,0.7763039802418732
0.6880445304937076,0.02669717772692601,0.7291666666666666,0.051508462104488596,0.6875612144955926,0.7080584148945878
0.7758662466682821,0.019693654266958426,0.3829787234042553,0.037460978147762745,0.7803921568627451,0.5466933253570849
0.7831149927219796,0.021493212669683258,0.3958333333333333,0.0407725321888412,0.7876779577810505,0.5583808660955941
0.7799368472188487,0.012485811577752554,0.23404255319148937,0.023706896551724137,0.7862407862407862,0.4289682984033641
0.7957198443579766,0.02403846153846154,0.4166666666666667,0.045454545454545456,0.8001968503937008,0.577421297087931
0.7730703676649623,0.02572347266881029,0.5106382978723404,0.04897959183673469,0.7761083743842364,0.629532095496358
