accuracy,precision,recall,f1-score,specificity,g mean
0.9760773130544994,0.1619718309859155,0.41818181818181815,0.233502538071066,0.9809813009429439,0.6404908617854634
0.9835051546391752,0.23655913978494625,0.4,0.2972972972972973,0.98864,0.6288529239814347
0.9445767825948864,0.06764705882352941,0.41818181818181815,0.11645569620253164,0.9492149951938481,0.6300352788023931
0.9839427662957074,0.17142857142857143,0.21818181818181817,0.192,0.9906976744186047,0.46492173521265934
0.9840815027061446,0.25274725274725274,0.41818181818181815,0.3150684931506849,0.9890798137144693,0.6431292209393465
0.9676494023904383,0.11458333333333333,0.4,0.17813765182186234,0.9726688102893891,0.623752774836117
0.9829264400829744,0.23469387755102042,0.41818181818181815,0.3006535947712418,0.987926593689633,0.6427541825451633
0.9725239616613418,0.13664596273291926,0.4,0.2037037037037037,0.9775987107171635,0.6253314995159491
0.9720089571337172,0.14285714285714285,0.43636363636363634,0.21524663677130046,0.9767629498144264,0.652858202557259
0.9087269815852682,0.0506108202443281,0.5272727272727272,0.09235668789808917,0.9121163166397415,0.6934940936046903
0.8181818181818182,0.04318374259102455,0.9272727272727272,0.0825242718446602,0.8172112584923973,0.8705042862733204
0.4245585874799358,0.01510989010989011,1.0,0.029769959404600813,0.4194331983805668,0.6476366252618568
0.7999035679845709,0.0186084142394822,0.41818181818181815,0.03563129357087529,0.8033079293011188,0.5795936252539475
0.8667739340305712,0.04260355029585799,0.6545454545454545,0.08,0.8686688311688312,0.7540445841903988
0.9157402932173353,0.05343511450381679,0.509090909090909,0.09671848013816926,0.9193758127438232,0.6841387785427356
0.8385483870967742,0.022222222222222223,0.4,0.042105263157894736,0.8424735557363711,0.5805079002860758
0.6989664082687338,0.012398921832884097,0.41818181818181815,0.024083769633507852,0.701482809190158,0.5416155062130604
