accuracy,precision,recall,f1-score,specificity,g mean
0.9867978876620259,0.32142857142857145,0.5142857142857142,0.3956043956043956,0.9908012587751149,0.7138311656717888
0.9920692141312184,0.55,0.3142857142857143,0.4,0.9978187106156083,0.5600001483870133
0.9920596727622714,0.5555555555555556,0.2857142857142857,0.37735849056603776,0.9980587236107741,0.5340034038443613
0.9920501084076127,0.5208333333333334,0.7142857142857143,0.6024096385542169,0.9944120505344995,0.8427896070849218
0.9956584659913169,0.8695652173913043,0.5714285714285714,0.6896551724137931,0.9992702505473121,0.7556530763130136
0.9980680994928761,1.0,0.7714285714285715,0.8709677419354839,1.0,0.8783100656536799
0.9968568665377177,1.0,0.6285714285714286,0.7719298245614035,1.0,0.7928249671720918
0.9970951343500363,1.0,0.6571428571428571,0.7931034482758621,1.0,0.8106434833777776
0.9946679592825982,0.9333333333333333,0.4,0.56,0.9997555609875336,0.6323782289065726
0.9927202135404029,0.5675675675675675,0.6,0.5833333333333334,0.996084189916789,0.7730785949371988
0.9936831875607386,0.68,0.4857142857142857,0.5666666666666667,0.9980396961529037,0.69624861804632
0.9934322549258088,1.0,0.22857142857142856,0.37209302325581395,1.0,0.47809144373375745
0.9897710667316123,0.3939393939393939,0.37142857142857144,0.38235294117647056,0.995087202161631,0.6079505061645633
0.7376249695196293,0.024657534246575342,0.7714285714285715,0.047787610619469026,0.7373339891785539,0.7541886408172306
0.954833984375,0.11734693877551021,0.6571428571428571,0.19913419913419914,0.9573996552573257,0.7931887195890934
0.9907113175262772,0.0,0.0,0.0,0.9992603550295858,0.0
0.9743024963289281,0.013888888888888888,0.02857142857142857,0.018691588785046728,0.9824734633423846,0.16754304038428752
