accuracy,precision,recall,f1-score,specificity,g mean
0.9871577417009935,0.0,0.0,0.0,1.0,0.0
0.9359534206695779,0.12937062937062938,0.7115384615384616,0.21893491124260356,0.9388206388206388,0.817316947705719
0.990284187515181,0.7241379310344828,0.39622641509433965,0.5121951219512195,0.9980314960629921,0.6288453242541284
0.9919747081712063,0.8064516129032258,0.4807692307692308,0.6024096385542169,0.9985221674876847,0.6928627096106986
0.9902605308010713,0.6756756756756757,0.4716981132075472,0.5555555555555556,0.9970399605328071,0.685785584695284
0.9595319356411507,0.1524390243902439,0.4807692307692308,0.23148148148148148,0.965679012345679,0.6813726997285866
0.9919453258481816,0.8333333333333334,0.4716981132075472,0.6024096385542169,0.9987636003956478,0.6863781070568931
0.9904692082111437,0.7241379310344828,0.40384615384615385,0.5185185185185185,0.998019801980198,0.6348594005699238
0.992414974308784,0.6617647058823529,0.8490566037735849,0.743801652892562,0.9942984630639564,0.918812100587698
0.9872611464968153,0.0,0.0,0.0,1.0,0.0
0.9884719156242335,0.5681818181818182,0.4716981132075472,0.5154639175257731,0.9952783300198808,0.6851794731212664
0.9894400785854617,0.6097560975609756,0.4807692307692308,0.5376344086021505,0.9960199004975124,0.6919940183217156
0.9820506515859356,0.3076923076923077,0.3018867924528302,0.3047619047619048,0.9910313901345291,0.5469728398995534
0.9773510585918267,0.21428571428571427,0.28846153846153844,0.2459016393442623,0.986284289276808,0.533390179367068
0.9866896721715553,0.4666666666666667,0.1320754716981132,0.20588235294117646,0.998001998001998,0.363058651793031
0.9819842053307009,0.0,0.0,0.0,0.99475,0.0
0.986903879416852,0.0,0.0,0.0,1.0,0.0
0.990550036346014,0.85,0.32075471698113206,0.4657534246575342,0.9992636229749632,0.5661435512101811
0.9478408539543911,0.09852216748768473,0.38461538461538464,0.1568627450980392,0.955036855036855,0.6060708434843796
0.9441340782122905,0.11013215859030837,0.4716981132075472,0.17857142857142858,0.9502952755905512,0.6695166080733987
0.9657101167315175,0.17985611510791366,0.4807692307692308,0.2617801047120419,0.9719211822660099,0.6835713563091647
0.9461894326759192,0.11467889908256881,0.4716981132075472,0.18450184501845018,0.9523926985693143,0.6702550551452706
0.9870794734275963,0.49019607843137253,0.4807692307692308,0.4854368932038835,0.9935802469135803,0.6911460128049242
0.8884549670490602,0.05506607929515418,0.4716981132075472,0.09861932938856016,0.8939169139465876,0.6493526943602519
0.9872922776148583,0.0,0.0,0.0,1.0,0.0
0.9916809395644727,0.9523809523809523,0.37735849056603776,0.5405405405405406,0.9997521070897373,0.6142189724126071
0.9887310142087212,0.5681818181818182,0.4807692307692308,0.5208333333333334,0.9952853598014888,0.6917388067960615
0.9892077507971547,0.6153846153846154,0.4528301886792453,0.5217391304347826,0.996272365805169,0.6716712018416993
0.9882121807465619,0.5434782608695652,0.4807692307692308,0.5102040816326531,0.994776119402985,0.6915618191550005
0.8205065158593557,0.06658130601792574,0.9811320754716981,0.12470023980815348,0.8183856502242153,0.8960716553606299
0.9871984244214672,0.0,0.0,0.0,1.0,0.0
0.9871826472763126,1.0,0.018867924528301886,0.037037037037037035,1.0,0.137360563948689
0.9861796643632774,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.993,0.676984262969009
0.9807264640474426,0.0,0.0,0.0,0.9937406109163746,0.0
