accuracy,precision,recall,f1-score,specificity,g mean
0.8529625151148731,0.04012841091492777,0.7142857142857143,0.07598784194528875,0.8541463414634146,0.7810918829540637
0.7338338580770162,0.02920353982300885,0.9428571428571428,0.05665236051502146,0.732046897899365,0.83079218014545
0.8208484848484848,0.03439153439153439,0.7428571428571429,0.06573957016434892,0.8215158924205379,0.781197125350098
0.7936392328235008,0.03850509626274066,0.9714285714285714,0.07407407407407407,0.7921155729676788,0.877202199868603
0.8488456865127582,0.04776579352850539,0.8857142857142857,0.09064327485380116,0.8485294117647059,0.8669225004859081
0.8739352640545145,0.05027932960893855,0.7714285714285715,0.0944055944055944,0.8748159057437408,0.8214974037882808
0.8723507917174178,0.036053130929791274,0.5428571428571428,0.06761565836298933,0.8751842751842752,0.6892750068731892
0.8792388387411564,0.05078125,0.7428571428571429,0.09506398537477148,0.8804133858267716,0.8087158786177374
0.915995115995116,0.030395136778115502,0.2857142857142857,0.054945054945054944,0.9214285714285714,0.5130938570305135
0.9660063585228662,0.08064516129032258,0.2857142857142857,0.12578616352201258,0.9718796250616675,0.5269534067398769
0.9539779681762546,0.03636363636363636,0.17142857142857143,0.06,0.9607407407407408,0.40583052213752074
0.8308408923755822,0.027417027417027416,0.5428571428571428,0.0521978021978022,0.8333333333333334,0.6725927091345493
0.7531288343558282,0.02541544477028348,0.7428571428571429,0.04914933837429111,0.7532178217821782,0.7480195445562834
0.8948144507249939,0.03764705882352941,0.45714285714285713,0.06956521739130435,0.8986117997025285,0.6409321068399513
0.9204353083434099,0.09615384615384616,1.0,0.17543859649122806,0.9197560975609756,0.9590391532992674
0.9891014773552919,0.421875,0.7714285714285715,0.5454545454545454,0.990962383976551,0.8743321429585454
0.9934545454545455,0.5769230769230769,0.8571428571428571,0.6896551724137931,0.9946210268948655,0.9233267616434756
0.779800922554018,0.032188841201716736,0.8571428571428571,0.06204756980351603,0.7791380999020568,0.8172102893741034
0.8755771567436209,0.055865921787709494,0.8571428571428571,0.1048951048951049,0.8757352941176471,0.8663892035920348
0.8814796787539547,0.06201550387596899,0.9142857142857143,0.1161524500907441,0.8811978399607265,0.8975893251011408
0.9924482338611449,0.6428571428571429,0.2571428571428571,0.3673469387755102,0.9987714987714987,0.5067809752022631
0.835081727250549,0.03884892086330935,0.7714285714285715,0.07397260273972603,0.8356299212598425,0.8028877856839335
0.8647130647130647,0.025594149908592323,0.4,0.048109965635738834,0.8687192118226601,0.5894808603585565
0.8733186598190267,0.0273972602739726,0.4,0.05128205128205128,0.8774050320670942,0.5924204696217356
0.8739290085679314,0.023809523809523808,0.34285714285714286,0.04452690166975881,0.8785185185185185,0.5488226937785546
0.9848001961265016,0.0,0.0,0.0,0.9933234421364985,0.0
0.8007361963190184,0.02096177558569667,0.4857142857142857,0.04018912529550828,0.8034653465346535,0.6247036072316697
0.9614155812238879,0.03787878787878788,0.14285714285714285,0.059880239520958084,0.9685176003966287,0.3719672797431494
0.981549815498155,0.0,0.0,0.0,0.9900744416873449,0.0
0.9913771864991378,0.0,0.0,0.0,1.0,0.0
0.9913686806411838,0.0,0.0,0.0,1.0,0.0
