accuracy,precision,recall,f1-score,specificity,g mean
0.7438524590163934,0.02577937649880096,1.0,0.05026300409117475,0.7421044278685923,0.8614548321697385
0.9900583872494871,0.4,1.0,0.5714285714285714,0.9899920571882447,0.9949834456855273
0.9889398009164165,0.3761467889908257,0.9534883720930233,0.5394736842105263,0.9891823098950048,0.9711713702354516
0.9541284403669725,0.12650602409638553,1.0,0.22459893048128343,0.9538216560509554,0.9766379349845855
0.7347165030091859,0.01829988193624557,0.7209302325581395,0.035693724812895795,0.7348110349226599,0.7278375438881126
0.7345806247027112,0.017159763313609466,0.6904761904761905,0.03348729792147806,0.73487629688747,0.7123303910027357
0.9733290998571201,0.2037914691943128,1.0,0.33858267716535434,0.9731457800511509,0.986481515311438
0.8111888111888111,0.031862745098039214,0.9285714285714286,0.061611374407582936,0.8104,0.8674758127546184
0.9606938255887969,0.13829787234042554,0.9069767441860465,0.24,0.9610639320621696,0.9336287463742675
0.9706866337422335,0.145,0.6904761904761905,0.2396694214876033,0.9725741780272654,0.8194750230481577
0.8522890413144042,0.017486338797814208,0.37209302325581395,0.033402922755741124,0.8556055252168326,0.5642382888393075
0.983072500798467,0.07894736842105263,0.14285714285714285,0.1016949152542373,0.9887459807073955,0.3758316455746405
0.8522545570834665,0.014332965821389196,0.3023255813953488,0.02736842105263158,0.856061825792948,0.5087331217772407
0.731391067712502,0.01076555023923445,0.42857142857142855,0.021003500583430573,0.7334407735697018,0.5606529765383403
0.8820323769834909,0.024691358024691357,0.4186046511627907,0.046632124352331605,0.8852485474499677,0.6087439193927615
0.8867137355584083,0.01744186046511628,0.2857142857142857,0.03287671232876712,0.8907915993537965,0.5044917100703005
0.984254498714653,0.0,0.0,0.0,0.9911017634686944,0.0
